"10625","C00147173","M7","24K","Candidate Committee","BARRAGAN FOR CONGRESS","CA",2017-06-22,2000,"C00577353","41007858","2017",2018,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE","PAC - Qualified","H6CA44103","BARRAGAN, NANETTE"
"10626","C00147173","M7","24K","Candidate Committee","WALORSKI FOR CONGRESS INC","IN",2017-06-26,1785,"C00468579","41016079","2017",2018,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE","PAC - Qualified","H0IN02190","WALORSKI (SWIHART), JACKIE"
"10627","C00147173","M7","24K","Candidate Committee","WALORSKI FOR CONGRESS INC","IN",2017-06-26,1785,"C00468579","41016079","2017",2018,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE","PAC - Qualified","H0IN02190","WALORSKI SWIHART, JACKIE"
"10628","C00359539","M7","24K","Candidate Committee","BLUMENAUER FOR CONGRESS","OR",2017-06-21,1500,"C00307314","6625363EDF999872200","2017",2018,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","PAC - Qualified","H6OR03064","BLUMENAUER, EARL"
"10629","C00359539","M7","24K","Candidate Committee","HELLER FOR SENATE","NV",2017-06-21,2500,"C00494229","1EA36EBD90302B66AFF","2017",2018,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","PAC - Qualified","S2NV00183","HELLER, DEAN"
"10630","C00359539","M7","24K","Candidate Committee","HUDSON FOR CONGRESS","NC",2017-06-14,1000,"C00504522","8861CE639102EA46790","2017",2018,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","PAC - Qualified","H2NC08185","HUDSON, RICHARD L. JR."
"10631","C00359539","M7","24K","Candidate Committee","JOHNSON FOR CONGRESS","OH",2017-06-14,2500,"C00476820","B9898A5A45EA4C1B25A","2017",2018,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","PAC - Qualified","H0OH06189","JOHNSON, BILL"
"10632","C00359539","M7","24K","Candidate Committee","JUDY CHU FOR CONGRESS","CA",2017-06-14,1000,"C00458125","CB1D66200133B54B800","2017",2018,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","PAC - Qualified","H0CA32101","CHU, JUDY"
"10633","C00451757","MY","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-05-24,2700,"C00266940","10517143","2017",2018,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD D JR"
"10634","C00451757","MY","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-05-24,2700,"C00266940","10517143","2017",2018,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD D"
"10635","C00451757","MY","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-05-24,2700,"C00266940","10517143","2017",2018,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD"
"10636","C00451757","MY","24K","Candidate Committee","MARTHA ROBY FOR CONGRESS","AL",2017-05-24,1000,"C00462143","10517144","2017",2018,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE","PAC - Qualified","H0AL02087","ROBY, MARTHA"
"10637","C00329185","M6","24K","Candidate Committee","KAINE FOR VIRGINIA","VA",2017-05-17,1000,"C00495358","4320182","2017",2018,"QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE","PAC - Qualified","S2VA00142","KAINE, TIMOTHY MICHAEL"
"10638","C00329185","M6","24K","Candidate Committee","FRIENDS OF JOHN BARRASSO","WY",2017-05-17,1500,"C00436386","4325998","2017",2018,"QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE","PAC - Qualified","S6WY00068","BARRASSO, JOHN A"
"10639","C00329185","M6","24K","Candidate Committee","WALDEN FOR CONGRESS","OR",2017-05-17,1000,"C00333427","4325999","2017",2018,"QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE","PAC - Qualified","H6OR02116","WALDEN, GREGORY P MR."
"10640","C00329185","M6","24K","Candidate Committee","WALDEN FOR CONGRESS","OR",2017-05-17,1000,"C00333427","4325999","2017",2018,"QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE","PAC - Qualified","H6OR02116","WALDEN, GREGORY P. MR."
"10641","C00138560","MY","24K","Candidate Committee","SHERMAN FOR CONGRESS","CA",2017-01-18,1000,"C00308742","SB23.10237","2017",2018,"WASHINGTON POLITICAL ACTION COMMITTEE","PAC - Qualified","H6CA24113","SHERMAN, BRAD"
"10642","C00486779","Q2","24Z","Candidate Committee","DENHAM FOR CONGRESS","CA",2013-11-18,1500,"C00473272","11233604","2013",2018,"ASSOCIATION OF OIL PIPE LINES PAC","PAC - Nonqualified","H0CA19173","DENHAM, JEFF"
"10643","C00486779","Q2","24Z","Candidate Committee","DENHAM FOR CONGRESS","CA",2017-04-06,1500,"C00473272","11233605","2017",2018,"ASSOCIATION OF OIL PIPE LINES PAC","PAC - Nonqualified","H0CA19173","DENHAM, JEFF"
"10644","C00486779","Q2","24K","Candidate Committee","CRAMER FOR CONGRESS","ND",2017-04-13,1000,"C00504704","11234153","2017",2018,"ASSOCIATION OF OIL PIPE LINES PAC","PAC - Nonqualified","H0ND01026","CRAMER, KEVIN"
"10645","C00486779","Q2","24K","Candidate Committee","CRAMER FOR CONGRESS","ND",2017-04-13,1000,"C00504704","11234153","2017",2018,"ASSOCIATION OF OIL PIPE LINES PAC","PAC - Nonqualified","H0ND01026","CRAMER, KEVIN MR."
"10646","C00486779","Q2","24K","Candidate Committee","CITIZENS TO ELECT RICK LARSEN","WA",2017-04-13,1000,"C00345546","11234155","2017",2018,"ASSOCIATION OF OIL PIPE LINES PAC","PAC - Nonqualified","H0WA02080","LARSEN, RICK"
"10647","C00117861","M6","24K","Candidate","LANGEVIN, JAMES R. HONORABLE","RI",2017-05-18,1000,"C00344697","SB23.20678","2017",2018,"LOCKE LORD LLP PAC","PAC - Qualified","H0RI02139","LANGEVIN, JAMES R"
"10648","C00117861","M6","24K","Candidate","LANGEVIN, JAMES R. HONORABLE","RI",2017-05-18,1000,"C00344697","SB23.20678","2017",2018,"LOCKE LORD LLP PAC","PAC - Qualified","H0RI02139","LANGEVIN, JAMES R. HONORABLE"
"10649","C00117861","M6","24K","Candidate","LANGEVIN, JAMES R. HONORABLE","RI",2017-05-18,1000,"C00344697","SB23.20678","2017",2018,"LOCKE LORD LLP PAC","PAC - Qualified","H0RI02139","LANGEVIN, JAMES R HONORABLE"
"10650","C00374447","M6","24K","Candidate Committee","FRIENDS OF JOHN DELANEY","MD",2017-05-15,2500,"C00508416","D801834","2017",2018,"AECOM PAC","PAC - Qualified","H2MD06195","DELANEY, JOHN K"
"10651","C00374447","M6","24K","Candidate Committee","GRAVES FOR CONGRESS","MO",2017-05-15,2500,"C00359034","D801833","2017",2018,"AECOM PAC","PAC - Qualified","H0MO06073","GRAVES, SAMUEL B 'SAM'"
"10652","C00374447","M6","24K","Candidate Committee","GRAVES FOR CONGRESS","MO",2017-05-15,2500,"C00359034","D801833","2017",2018,"AECOM PAC","PAC - Qualified","H0MO06073","GRAVES, SAMUEL B SAM"
"10653","C00374447","M6","24K","Candidate Committee","GRAVES FOR CONGRESS","MO",2017-05-15,2500,"C00359034","D801833","2017",2018,"AECOM PAC","PAC - Qualified","H0MO06073","GRAVES, SAMUEL B JR 'SAM'"
"10654","C00374447","M6","24K","Candidate Committee","GRAVES FOR CONGRESS","MO",2017-05-15,2500,"C00359034","D801833","2017",2018,"AECOM PAC","PAC - Qualified","H0MO06073","GRAVES, SAMUEL B. JR."
"10655","C00374447","M6","24K","Candidate Committee","LOU BARLETTA FOR CONGRESS","PA",2017-05-30,2500,"C00445122","D801838","2017",2018,"AECOM PAC","PAC - Qualified","H2PA11098","BARLETTA, LOU"
"10656","C00374447","M6","24K","Candidate Committee","PEOPLE FOR DEREK KILMER","WA",2017-05-15,2500,"C00514893","D801832","2017",2018,"AECOM PAC","PAC - Qualified","H2WA06129","KILMER, DEREK"
"10657","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,140,"C00545467","11369233","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H0TX23086","HURD, WILLIAM"
"10658","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,280,"C00561001","11369234","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H4MI08135","BISHOP, MIKE"
"10659","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,90,"C00238865","11369235","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H0CT03072","DELAURO, ROSA L"
"10660","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,90,"C00238865","11369235","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H0CT03072","DELARUO, ROSA L"
"10661","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,90,"C00287912","11369237","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H4OK06056","LUCAS, FRANK D."
"10662","C00323048","M6","24Z","Organization","IAO PROPERTY HOLDINGS LLC","DC",2017-05-31,135,"C00405431","11369238","2017",2018,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)","PAC - Qualified","H4IL03077","LIPINSKI, DANIEL WILLIAM WILLIAM"
"10663","C00128231","M8","24K","Candidate Committee","JIM COSTA FOR CONGRESS","DC",2017-07-10,2000,"C00391029","75839419","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H4CA20082","COSTA, JIM MR."
"10664","C00128231","M8","24K","Candidate Committee","JIM COSTA FOR CONGRESS","DC",2017-07-10,2000,"C00391029","75839419","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H4CA20082","COSTA, JIM"
"10665","C00128231","M8","24K","Candidate Committee","KIND FOR CONGRESS","WI",2017-07-10,2500,"C00312017","75840167","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H6WI03099","KIND, RONALD JAMES"
"10666","C00128231","M8","24K","Candidate Committee","LUCAS FOR CONGRESS","OK",2017-07-24,1000,"C00287912","75923916","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H4OK06056","LUCAS, FRANK D."
"10667","C00128231","M8","24K","Candidate Committee","DENHAM FOR CONGRESS","CA",2017-07-17,1000,"C00473272","75869916","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H0CA19173","DENHAM, JEFF"
"10668","C00128231","M8","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-07-20,1000,"C00266940","75898271","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H2GA02031","BISHOP, SANFORD D JR"
"10669","C00128231","M8","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-07-20,1000,"C00266940","75898271","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H2GA02031","BISHOP, SANFORD D"
"10670","C00128231","M8","24K","Candidate Committee","SANFORD BISHOP FOR CONGRESS","GA",2017-07-20,1000,"C00266940","75898271","2017",2018,"INTERNATIONAL DAIRY FOODS ASSOCIATION (IDFA) PAC","PAC - Qualified","H2GA02031","BISHOP, SANFORD"
"10671","C00250209","MY","24K","Candidate Committee","SHERMAN FOR CONGRESS","CA",2017-05-25,1000,"C00308742","8657259","2017",2018,"NORTHROP GRUMMAN INNOVATION SYSTEMS INC. POLITICAL ACTION COMMITTEE AKA OAPAC","PAC - Qualified","H6CA24113","SHERMAN, BRAD"
"10672","C00250209","MY","24K","Candidate Committee","TOM O'HALLERAN FOR CONGRESS","AZ",2017-05-25,1000,"C00582890","8657260","2017",2018,"NORTHROP GRUMMAN INNOVATION SYSTEMS INC. POLITICAL ACTION COMMITTEE AKA OAPAC","PAC - Qualified","H6AZ01199","O'HALLERAN, TOM"
"10673","C00250209","MY","24K","Candidate Committee","TED CRUZ FOR SENATE","TX",2017-05-25,1000,"C00492785","8657261","2017",2018,"NORTHROP GRUMMAN INNOVATION SYSTEMS INC. POLITICAL ACTION COMMITTEE AKA OAPAC","PAC - Qualified","S2TX00312","CRUZ, RAFAEL EDWARD  TED"
"10674","C00250209","MY","24K","Candidate Committee","KAINE FOR VIRGINIA","VA",2017-05-25,1500,"C00495358","8657262","2017",2018,"NORTHROP GRUMMAN INNOVATION SYSTEMS INC. POLITICAL ACTION COMMITTEE AKA OAPAC","PAC - Qualified","S2VA00142","KAINE, TIMOTHY MICHAEL"
"10675","C00250209","MY","24K","Candidate Committee","LUCAS FOR CONGRESS","OK",2017-05-25,1000,"C00287912","8657263","2017",2018,"NORTHROP GRUMMAN INNOVATION SYSTEMS INC. POLITICAL ACTION COMMITTEE AKA OAPAC","PAC - Qualified","H4OK06056","LUCAS, FRANK D."
"10676","C00409110","MY","24K","Candidate Committee","STABENOW FOR SENATE","MI",2017-03-27,2500,"C00344473","D615261","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S8MI00281","STABENOW, DEBBIE"
"10677","C00409110","MY","24K","Candidate Committee","STABENOW FOR SENATE","MI",2017-06-12,2500,"C00344473","D617763","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S8MI00281","STABENOW, DEBBIE"
"10678","C00409110","MY","24K","Candidate Committee","TAMMY BALDWIN FOR SENATE","WI",2017-06-12,2500,"C00326801","D617766","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S2WI00219","BALDWIN, TAMMY"
"10679","C00409110","MY","24K","Candidate Committee","TESTER FOR SENATE","MT",2017-06-12,2500,"C00412304","D617760","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S6MT00162","TESTER, JON"
"10680","C00409110","MY","24K","Candidate Committee","TESTER FOR SENATE","MT",2017-06-12,2500,"C00412304","D617760","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S6MT00162","TESTER, R. JON"
"10681","C00409110","MY","24K","Candidate Committee","TESTER FOR SENATE","MT",2017-03-27,2500,"C00412304","D615257","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S6MT00162","TESTER, JON"
"10682","C00409110","MY","24K","Candidate Committee","TESTER FOR SENATE","MT",2017-03-27,2500,"C00412304","D615257","2017",2018,"GREEN MOUNTAIN PAC","PAC - Qualified","S6MT00162","TESTER, R. JON"
"10683","C00475673","MY","24K","Candidate","MULLIN, MARKWAYNE MR.","OK",2017-04-03,1000,"C00498345","SB23.6077","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2OK02083","MULLIN, MARKWAYNE"
"10684","C00475673","MY","24K","Candidate","MULLIN, MARKWAYNE MR.","OK",2017-04-03,1000,"C00498345","SB23.6077","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2OK02083","MULLIN, MARKWAYNE MR."
"10685","C00475673","MY","24K","Candidate","ADERHOLT, ROBERT B. REP.","AL",2017-05-30,1000,"C00313247","SB23.6089","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H6AL04098","ADERHOLT, ROBERT BROWN"
"10686","C00475673","MY","24K","Candidate","ADERHOLT, ROBERT B. REP.","AL",2017-05-30,1000,"C00313247","SB23.6089","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H6AL04098","ADERHOLT, ROBERT B. REP."
"10687","C00475673","MY","24K","Candidate","ARRINGTON, JODEY COOK","TX",2017-04-18,1000,"C00588657","SB23.6080","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H6TX19099","ARRINGTON, JODEY COOK"
"10688","C00475673","MY","24K","Candidate","BISHOP, SANFORD D JR","GA",2017-03-07,1000,"C00266940","SB23.6063","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD D JR"
"10689","C00475673","MY","24K","Candidate","BISHOP, SANFORD D JR","GA",2017-03-07,1000,"C00266940","SB23.6063","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD D"
"10690","C00475673","MY","24K","Candidate","BISHOP, SANFORD D JR","GA",2017-03-07,1000,"C00266940","SB23.6063","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2GA02031","BISHOP, SANFORD"
"10691","C00475673","MY","24K","Candidate","COLE, TOM","OK",2017-04-03,1000,"C00379735","SB23.6075","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2OK04055","COLE, TOM JEFFERY"
"10692","C00475673","MY","24K","Candidate","COLE, TOM","OK",2017-04-03,1000,"C00379735","SB23.6075","2017",2018,"NATIONAL SORGHUM PRODUCERS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2OK04055","COLE, TOM"
"10693","C00326389","M8","24K","Candidate Committee","KATHERINE CLARK FOR CONGRESS","MA",2017-07-28,1000,"C00541888","SB23.10894","2017",2018,"SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","PAC - Qualified","H4MA05084","CLARK, KATHERINE"
"10694","C00326389","M8","24K","Candidate Committee","KURT SCHRADER FOR CONGRESS","OR",2017-07-28,1000,"C00446906","SB23.10898","2017",2018,"SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","PAC - Qualified","H8OR05107","SCHRADER, KURT"
"10695","C00326389","M8","24K","Candidate Committee","MOULTON FOR CONGRESS","MA",2017-07-28,1000,"C00547240","SB23.10902","2017",2018,"SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","PAC - Qualified","H4MA06090","MOULTON, SETH"
"10696","C00326389","M8","24K","Candidate Committee","PETERSON FOR CONGRESS","MN",2017-07-28,5000,"C00253187","SB23.10891","2017",2018,"SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","PAC - Qualified","H2MN07014","PETERSON, COLLIN CLARK"
"10697","C00326389","M8","24K","Candidate Committee","RICK W. ALLEN FOR CONGRESS","GA",2017-07-28,1000,"C00504019","SB23.10899","2017",2018,"SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","PAC - Qualified","H2GA12121","ALLEN, RICHARD W"
"10698","C00109017","M8","24K","Candidate Committee","COMMITTEE TO RE-ELECT HENRY HANK JOHN","GA",2017-07-17,1500,"C00418293","15985974","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","H6GA04129","JOHNSON, HENRY C. 'HANK"
"10699","C00109017","M8","24K","Candidate Committee","COMMITTEE TO RE-ELECT HENRY HANK JOHN","GA",2017-07-17,1500,"C00418293","15985974","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","H6GA04129","JOHNSON, HENRY C. 'HANK'"
"10700","C00109017","M8","24K","Candidate Committee","MCNERNEY FOR CONGRESS","CA",2017-07-17,2000,"C00398644","15985975","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","H4CA11081","MCNERNEY, JERRY"
"10701","C00109017","M8","24K","Candidate Committee","MCNERNEY FOR CONGRESS","CA",2017-07-17,2000,"C00398644","15985975","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","H4CA11081","MCNERNEY, GERALD MARK"
"10702","C00109017","M8","24K","Candidate Committee","CHRIS COONS FOR DELAWARE","DE",2017-07-13,1000,"C00475392","15985881","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","S0DE00092","COONS, CHRISTOPHER A"
"10703","C00109017","M8","24K","Candidate Committee","CHRIS COONS FOR DELAWARE","DE",2017-07-13,1000,"C00475392","15985881","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","S0DE00092","COONS, CHRISTOPHER A."
"10704","C00109017","M8","24K","Candidate Committee","MIKE BISHOP FOR CONGRESS","MI",2017-07-13,2000,"C00561001","15985882","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","H4MI08135","BISHOP, MIKE"
"10705","C00109017","M8","24K","Candidate Committee","MCCASKILL FOR MISSOURI","MO",2017-07-13,500,"C00431304","15985888","2017",2018,"AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","PAC - Qualified","S6MO00305","MCCASKILL, CLAIRE"
"10706","C00497131","MY","24K","Candidate Committee","TAMMY BALDWIN FOR SENATE","WI",2017-06-27,5000,"C00326801","D536789","2017",2018,"PURPOSE PAC","PAC - Qualified","S2WI00219","BALDWIN, TAMMY"
"10707","C00497131","MY","24K","Candidate Committee","ELIZABETH FOR MA","MA",2017-06-27,5000,"C00500843","D536799","2017",2018,"PURPOSE PAC","PAC - Qualified","S2MA00170","WARREN, ELIZABETH"
"10708","C00497131","MY","24K","Candidate Committee","MENENDEZ FOR SENATE","NJ",2017-01-24,5000,"C00264564","D534169","2017",2018,"PURPOSE PAC","PAC - Qualified","S6NJ00289","MENENDEZ, ROBERT"
"10709","C00497131","MY","24K","Candidate Committee","CARPER FOR SENATE","DE",2017-01-24,5000,"C00349217","D534179","2017",2018,"PURPOSE PAC","PAC - Qualified","S8DE00079","CARPER, THOMAS R"
"10710","C00497131","MY","24K","Candidate Committee","CARPER FOR SENATE","DE",2017-01-24,5000,"C00349217","D534179","2017",2018,"PURPOSE PAC","PAC - Qualified","S8DE00079","CARPER, THOMAS R."
"10711","C00497131","MY","24K","Candidate Committee","MANCHIN FOR WEST VIRGINIA","WV",2017-01-24,5000,"C00486563","D534177","2017",2018,"PURPOSE PAC","PAC - Qualified","S0WV00090","MANCHIN III, JOE"
"10712","C00497131","MY","24K","Candidate Committee","MANCHIN FOR WEST VIRGINIA","WV",2017-01-24,5000,"C00486563","D534177","2017",2018,"PURPOSE PAC","PAC - Qualified","S0WV00090","MANCHIN, JOE III"
"10713","C00252338","M7","24K","Candidate Committee","LUKE MESSER FOR CONGRESS","IN",2017-06-21,1000,"C00460667","0BD405DEC903EA551BF","2017",2018,"AMERICAN CHEMISTRY COUNCIL PAC","PAC - Qualified","H0IN02125","MESSER, ALLEN LUCAS"
"10714","C00093054","M7","24K","Candidate Committee","ELECT BLAKE FARENTHOLD COMMITTEE","TX",2017-06-29,1000,"C00473736","30D775D65B83B8B2E34","2017",2018,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","PAC - Qualified","H0TX27061","FARENTHOLD, RANDOLPH BLAKE"
"10715","C00093054","M7","24K","Candidate Committee","ESPAILLAT FOR CONGRESS 2018","NY",2017-06-05,1000,"C00635722","0F66DA044331ECF236B","2017",2018,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","PAC - Qualified","H2NY13096","ESPAILLAT, ADRIANO"
"10716","C00093054","M7","24K","Candidate Committee","ESPAILLAT FOR CONGRESS 2018","NY",2017-06-30,-1000,"C00635722","B8C1BFCDECFC971BC70","2017",2018,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","PAC - Qualified","H2NY13096","ESPAILLAT, ADRIANO"
"10717","C00093054","M7","24K","Candidate Committee","FREDERICA S. WILSON FOR CONGRESS","FL",2017-06-27,1500,"C00460055","20A216C9093A7AE5B30","2017",2018,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","PAC - Qualified","H0FL17068","WILSON, FREDERICA S"
"10718","C00093054","M7","24K","Candidate Committee","FREDERICA S. WILSON FOR CONGRESS","FL",2017-06-27,1500,"C00460055","20A216C9093A7AE5B30","2017",2018,"WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","PAC - Qualified","H0FL17068","WILSON, FREDERICA S."
"10719","C00261339","M7","24K","Candidate Committee","MIKE ROGERS FOR CONGRESS","AL",2017-06-14,1000,"C00367862","SB23.9667","2017",2018,"HOGAN LOVELLS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2AL03032","ROGERS, MICHAEL DENNIS"
"10720","C00261339","M7","24K","Candidate Committee","MIKE ROGERS FOR CONGRESS","AL",2017-06-14,1000,"C00367862","SB23.9667","2017",2018,"HOGAN LOVELLS POLITICAL ACTION COMMITTEE","PAC - Qualified","H2AL03032","ROGERS, MICHAEL"
"10721","C00261339","M7","24K","Candidate Committee","ROYCE CAMPAIGN COMMITTEE","CA",2017-06-02,2000,"C00200865","SB23.9683","2017",2018,"HOGAN LOVELLS POLITICAL ACTION COMMITTEE","PAC - Qualified","H6CA39020","ROYCE, ED MR."
"10722","C00261339","M7","24K","Candidate Committee","YODER FOR CONGRESS, INC","KS",2017-06-02,1000,"C00472365","SB23.9677","2017",2018,"HOGAN LOVELLS POLITICAL ACTION COMMITTEE","PAC - Qualified","H0KS03137","YODER, KEVIN"
"10723","C00257329","M7","24K","Candidate Committee","LANCE FOR CONGRESS","NJ",2017-06-13,2000,"C00444224","10574692","2017",2018,"THE PROCTER & GAMBLE COMPANY GOOD GOVERNMENT FUND","PAC - Qualified","H6NJ12136","LANCE, LEONARD"
"10724","C00257329","M7","24K","Candidate Committee","LATTA FOR CONGRESS","OH",2017-06-13,1000,"C00438697","10574693","2017",2018,"THE PROCTER & GAMBLE COMPANY GOOD GOVERNMENT FUND","PAC - Qualified","H8OH05036","LATTA, ROBERT EDWARD MR"
"10725","C00257329","M7","24K","Candidate Committee","LATTA FOR CONGRESS","OH",2017-06-13,1000,"C00438697","10574693","2017",2018,"THE PROCTER & GAMBLE COMPANY GOOD GOVERNMENT FUND","PAC - Qualified","H8OH05036","LATTA, ROBERT EDWARD"
"10726","C00577676","MY","24K","Candidate Committee","VALADAO FOR CONGRESS","CA",2017-03-20,1000,"C00499392","SB23.4395","2017",2018,"RELIGHT AMERICA PAC","PAC - Nonqualified","H2CA20094","VALADAO, DAVID"
"10727","C00577676","MY","24K","Candidate Committee","BERGMANFORCONGRESS","MI",2017-03-20,1000,"C00614214","SB23.4396","2017",2018,"RELIGHT AMERICA PAC","PAC - Nonqualified","H6MI01226","BERGMAN, JOHN"
"10728","C00577676","MY","24K","Candidate Committee","BRIAN FITZPATRICK FOR CONGRESS","PA",2017-03-20,1000,"C00607416","SB23.4388","2017",2018,"RELIGHT AMERICA PAC","PAC - Nonqualified","H6PA08277","FITZPATRICK, BRIAN"
